,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
2061,Antonio Mazzotta,Cesena,Serie_A,10,713,0,0,0,0.094807548,0.472402806,0.094807548,0.011967292,0.059630088,0.011967292,D M S,4,4,0,0,0.254852988,0.528764448
2062,Luca Valzania,Cesena,Serie_A,2,155,0,0,0,0.064339858,0.068566382,0.064339858,0.037358627,0.039812738,0.037358627,M,3,2,1,0,0.193221584,0.310638022
2063,Nicola Belmonte,Udinese,Serie_A,2,6,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0
2064,Stefan Ristovski,Parma,Serie_A,6,296,0,0,0,0.159984931,0.122632325,0.159984931,0.048644067,0.037286855,0.048644067,D M S,3,1,1,0,0.762326347,1.044943618
2065,Francesco Fedato,Sampdoria,Serie_A,1,39,0,0,0,0.042149577,0,0.042149577,0.097268255,0,0.097268255,S,1,0,0,0,0,0.042149577
2066,Gianluca Sansone,Sampdoria,Serie_A,4,84,0,0,0,0.06045704,0.055237167,0.06045704,0.0647754,0.059182678,0.0647754,F S,2,1,0,0,0.170173272,0.230630312
2067,Franco Mussis,Genoa,Serie_A,1,7,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0
2068,Facundo Lescano,Torino,Serie_A,1,4,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0
2069,Luca Garritano,Cesena,Serie_A,6,104,0,0,0,0.02068096,0.200695597,0.02068096,0.017896985,0.173678882,0.017896985,M S,1,2,1,0,0.143904649,0.305074949
2070,Manuel Coppola,Cesena,Serie_A,11,867,0,0,0,0.067964511,0.146152772,0.067964511,0.00705514,0.015171568,0.00705514,M S,4,4,3,1,0.738195413,0.836101441
2071,Davide Moro,Empoli,Serie_A,4,111,0,0,0,0.012416803,0,0.012416803,0.010067678,0,0.010067678,S,1,0,1,0,0.03064791,0.03064791
2072,Edimar,Chievo,Serie_A,1,9,0,0,0,0,0.044491027,0,0,0.444910266,0,S,0,1,0,0,0,0
2073,Juan Sánchez Miño,Torino,Serie_A,11,480,0,0,1,1.493766692,1.238614772,0.732467856,0.280081255,0.23224027,0.137337723,M S,15,18,1,0,1.048656296,2.177890997
2074,Marcelo Larrondo,Torino,Serie_A,5,274,0,0,0,1.052365329,0.113299139,0.291066531,0.345667444,0.037215046,0.095605795,F S,6,1,0,0,0.369156469,0.542513397
2075,Granddi N&#039;Goyi,Palermo,Serie_A,5,69,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0.064595881,0.064595881
2076,Michu,Napoli,Serie_A,3,147,0,0,0,0.304195831,1.011195105,0.304195831,0.186242345,0.619099044,0.186242345,M S,2,4,1,0,0.439699695,1.106812045
2077,Paulo Barreto,Torino,Serie_A,1,2,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0
2078,Sol Bamba,Palermo,Serie_A,1,90,0,0,0,0,0,0,0,0,0,D,0,0,1,0,0,0
2079,Tiberio Guarente,Empoli,Serie_A,1,6,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0
2080,Jonathan,Inter,Serie_A,2,174,0,0,0,0.115652539,0.589492556,0.115652539,0.059820279,0.304909943,0.059820279,M,1,6,0,0,0.515159298,0.683870137
2081,Alexandre Lacazette,Lyon,Ligue_1,33,2860,27,19,6,18.59795479,6.063525989,11.75709859,0.585250326,0.190810258,0.369978627,F M,96,53,6,0,6.380009922,19.62206818
2082,André-Pierre Gignac,Marseille,Ligue_1,38,3118,21,19,2,16.70073507,2.281484891,14.42044965,0.482060987,0.065854278,0.416241331,F M S,124,22,3,0,2.918048535,17.87830714
2083,Zlatan Ibrahimovic,Paris Saint Germain,Ligue_1,24,2002,19,11,6,18.94574309,7.077433512,12.1048868,0.851706732,0.318166342,0.54417573,F S,87,37,3,0,7.169927072,21.29430728
2084,Edinson Cavani,Paris Saint Germain,Ligue_1,35,2666,18,15,1,22.86031893,1.743023312,20.58003354,0.771728696,0.058841747,0.694749819,F S,111,14,2,1,5.91336,25.08747602
2085,Max Gradel,Saint-Etienne,Ligue_1,31,2186,17,13,3,14.41136487,5.481753929,10.61088919,0.593331582,0.225689777,0.436861861,F M S,102,46,6,0,2.279516432,14.29171839
2086,Claudio Beauvue,Guingamp,Ligue_1,36,2996,17,11,3,12.17268973,3.964306136,7.612118801,0.36566825,0.119087968,0.228668455,F M S,83,30,1,0,2.365179658,11.97087645
2087,Diego Rolan,Bordeaux,Ligue_1,36,2493,15,12,3,12.55704295,3.56891007,10.27675755,0.45332285,0.128841519,0.371002077,F M S,74,32,2,0,3.781224864,14.77415002
2088,Wissam Ben Yedder,Toulouse,Ligue_1,36,2890,14,12,3,11.59731315,5.408472464,9.317027713,0.361162001,0.168429938,0.290149652,F M S,82,55,1,0,4.522265839,15.23694985
2089,Nabil Fekir,Lyon,Ligue_1,34,2796,13,13,9,10.63382436,6.042493192,9.87372924,0.342290484,0.194500854,0.317823903,F M,88,48,7,0,3.109593347,14.78087022
2090,Jordan Ayew,Lorient,Ligue_1,31,2616,12,9,5,11.87149039,3.255952817,9.591204926,0.408422834,0.112016725,0.329972647,F S,112,35,8,0,3.344175392,12.6649589
2091,Lucas Barrios,Montpellier,Ligue_1,31,2313,11,9,3,9.533604423,3.238125972,6.493223856,0.370957371,0.12599712,0.252654625,F S,46,23,0,0,3.39748493,12.34955705
2092,Christophe Mandanne,Guingamp,Ligue_1,31,2080,11,10,2,9.070092546,1.784810621,8.309997397,0.392455927,0.077227383,0.359567195,F S,53,16,2,0,1.21314329,10.56627045
2093,Carlos Eduardo,Nice,Ligue_1,30,2349,10,10,4,10.04031326,3.996918206,10.04031326,0.384686332,0.153138629,0.384686332,F M S,77,25,2,1,2.65818931,12.16275545
2094,Mathieu Duhamel,"Caen,Evian Thonon Gaillard",Ligue_1,30,2232,10,8,0,10.75232493,0.621822616,9.232200264,0.433561489,0.025073493,0.37226614,F M S,73,14,1,0,0.743417014,9.378509619
2095,Anthony Martial,Monaco,Ligue_1,35,1819,9,8,3,10.84468669,2.395496383,9.324496452,0.536570534,0.118523735,0.461354965,F M S,51,12,1,0,2.113693476,12.94191722
2096,André Ayew,Marseille,Ligue_1,28,2394,9,9,3,9.591963574,3.195275828,9.591963574,0.360600134,0.120123151,0.360600134,D F M S,52,22,6,0,6.737744154,14.15640473
2097,Wahbi Khazri,Bordeaux,Ligue_1,32,2395,9,7,5,7.465546438,4.779083358,5.94535614,0.280542455,0.179589771,0.223416306,F M S,76,48,8,0,4.299083898,11.00428463
2098,Modibo Maiga,Metz,Ligue_1,25,1760,9,7,0,5.802163146,1.584079391,4.281972829,0.296701525,0.08100406,0.21896452,F M S,47,25,5,0,1.094250096,6.074476453
2099,Anthony Mounier,Montpellier,Ligue_1,36,3123,9,8,6,6.869163599,9.850084573,6.10906845,0.197958605,0.283864109,0.176053846,F M,53,60,1,0,5.028464658,17.39146749
2100,Paul-Georges Ntep,Rennes,Ligue_1,35,2708,9,9,5,6.958615066,6.942514383,6.198519902,0.231268595,0.230733491,0.206006939,F M S,63,50,5,0,5.300588944,14.97945539
2101,Nolan Roux,Lille,Ligue_1,33,2387,9,8,3,7.157474617,3.49132166,6.397379498,0.269867078,0.131637599,0.241208276,F S,68,24,2,0,2.717138628,11.30566073
2102,Bernardo Silva,Monaco,Ligue_1,32,2290,9,9,3,6.319105565,5.603754573,6.319105565,0.248349127,0.220234896,0.248349127,F M S,34,46,1,0,6.264683,15.75222358
2103,Mevlüt Erdinc,Saint-Etienne,Ligue_1,26,1610,8,7,1,6.426826332,0.616765678,4.906636003,0.359263584,0.034477584,0.274284,F S,40,8,1,0,1.827495715,6.225676995
2104,Divock Origi,Lille,Ligue_1,33,2149,8,6,3,9.901630646,3.501494316,6.86125016,0.414679739,0.146642386,0.287348774,F M S,52,23,0,0,2.229855346,10.66233051
2105,Daniel Wass,Evian Thonon Gaillard,Ligue_1,32,2472,8,7,5,5.042462472,4.157951371,3.522272168,0.183584799,0.151381725,0.128238064,D F M S,48,37,2,1,3.9459709,7.450322727
2106,Éric Bautheac,Nice,Ligue_1,35,2588,8,5,5,7.635714849,4.173763867,5.355429482,0.26553877,0.145146348,0.18623982,F M S,59,44,11,0,4.86108882,11.3162913
2107,Benjamin Moukandjo,Reims,Ligue_1,31,1887,8,7,1,5.998644151,3.066584047,5.238549005,0.286103855,0.14625997,0.249851304,F M S,47,35,3,0,1.888069507,7.130792407
2108,Cheick Diabaté,Bordeaux,Ligue_1,15,1085,8,6,2,7.30998598,0.519935205,5.789795697,0.606358284,0.043128266,0.480259551,F S,36,11,0,1,1.212542232,6.216257375
2109,Ezequiel Lavezzi,Paris Saint Germain,Ligue_1,30,1625,8,8,2,7.559555754,4.979713345,7.559555754,0.418683088,0.275799508,0.418683088,F S,34,29,2,0,3.495402647,13.7068469
2110,Yoann Touzghar,Lens,Ligue_1,29,1901,8,5,1,6.716610105,1.696686171,4.436324718,0.317987853,0.080327068,0.210031154,F M S,35,13,1,0,1.082967163,7.00510448
2111,Dimitri Payet,Marseille,Ligue_1,36,3073,7,7,16,4.081295308,13.18455129,4.081295308,0.119530289,0.386140454,0.119530289,M S,67,129,2,0,13.86864639,21.18174457
2112,Jordan Veretout,Nantes,Ligue_1,36,3218,7,3,6,5.043745826,7.162702407,2.003430913,0.141061878,0.200324182,0.056031318,M,52,72,6,0,5.074887914,8.079317931
2113,Ola Toivonen,Rennes,Ligue_1,30,2412,7,6,1,9.741105419,2.706233319,8.220915165,0.363474083,0.100978855,0.306750566,F S,55,28,1,0,2.958065633,11.08881021
2114,Clinton N&#039;Jie,Lyon,Ligue_1,30,1518,7,7,7,8.375197726,3.320089208,8.375197726,0.496553225,0.196843234,0.496553225,F M S,48,23,1,0,3.530044908,14.16221686
2115,Michy Batshuayi,Marseille,Ligue_1,24,889,7,7,0,6.18934115,0.449725511,5.429245986,0.626592467,0.045529017,0.549642451,F M S,33,9,1,0,1.599047652,7.098172749
2116,David Ngog,Reims,Ligue_1,28,1739,7,7,1,5.745356409,1.188074894,5.745356409,0.297344495,0.061487487,0.297344495,F S,38,13,3,0,1.608240988,5.749907726
2117,Lucas Moura,Paris Saint Germain,Ligue_1,29,1903,7,5,5,6.745659675,4.546515901,5.225469436,0.31902752,0.215021771,0.247132028,F S,40,41,2,0,7.196309092,13.23792499
2118,Raphael Guerreiro,Lorient,Ligue_1,34,2777,7,7,3,3.884080449,3.649758505,3.884080449,0.125879453,0.118285295,0.125879453,D M S,53,43,1,0,4.285585733,10.0758395
2119,Benjamin Jeannot,Lorient,Ligue_1,31,2238,7,6,3,7.421188205,2.405435587,6.661093069,0.298439204,0.096733335,0.267872375,D F S,67,30,0,0,2.182823894,9.042564529
2120,Herve Bazile,Caen,Ligue_1,30,1749,7,7,3,4.787882854,2.953144483,4.787882854,0.246374761,0.151962838,0.246374761,M S,49,29,4,0,1.663931709,8.279437482
2121,Corentin Tolisso,Lyon,Ligue_1,38,3314,7,7,2,5.569767941,1.423832774,5.569767941,0.151261048,0.038667758,0.151261048,D M S,48,20,1,0,11.57234433,15.20203111
2122,Dimitar Berbatov,Monaco,Ligue_1,26,1749,7,5,0,8.592133254,1.878398878,7.071942948,0.442133787,0.096658604,0.36390787,F M S,53,18,4,0,2.94579321,9.812471896
2123,Pablo Chavarria,Lens,Ligue_1,31,2506,7,7,0,5.846533105,2.776733525,5.846533105,0.209971261,0.099723072,0.209971261,F M S,52,33,4,0,1.909562252,9.042251691
2124,Aleksandar Pesic,Toulouse,Ligue_1,34,2086,6,6,6,7.070400323,4.193798236,7.070400323,0.305050829,0.18094048,0.305050829,F S,58,28,5,0,0.897522442,9.739277959
2125,Yannick Carrasco,Monaco,Ligue_1,36,2817,6,6,10,7.213999643,8.08086231,7.213999643,0.230479222,0.258174515,0.230479222,F M S,77,57,6,0,5.931406465,15.83202497
2126,Martin Braithwaite,Toulouse,Ligue_1,34,2105,6,6,2,8.263934944,2.011900559,8.263934944,0.353327385,0.086019501,0.353327385,F M S,72,15,0,0,1.623684358,11.3792387
2127,Aissa Mandi,Reims,Ligue_1,32,2805,6,6,2,4.30602066,2.567176441,4.30602066,0.138161091,0.082369298,0.138161091,D,22,22,3,0,5.067039136,6.967836697
2128,Gaëtan Charbonnier,Reims,Ligue_1,33,2423,6,4,5,6.645489,3.469241385,5.125298791,0.246840285,0.128861628,0.190374284,F M S,55,32,9,0,4.97513755,10.83674029
2129,Floyd Ayité,SC Bastia,Ligue_1,30,2338,6,6,2,3.513708256,3.020284259,3.513708256,0.135258231,0.11626415,0.135258231,F M S,55,28,4,0,1.577999681,6.14329211
2130,Emiliano Sala,"Bordeaux,Caen",Ligue_1,24,1266,6,4,1,5.450779116,0.769277643,3.930588877,0.387496146,0.054687984,0.27942575,F M S,30,8,2,0,0.439968177,4.050631361
2131,Sloan Privat,Caen,Ligue_1,20,980,6,6,1,5.915667793,0.93106845,5.915667793,0.543275614,0.085506286,0.543275614,F S,40,9,1,0,0.893575821,4.586871177
2132,Morgan Sanson,Montpellier,Ligue_1,32,2744,6,6,3,5.530180063,3.798978968,5.530180063,0.181383457,0.12460208,0.181383457,F M S,44,37,3,0,6.485041525,13.26630203
2133,Florian Thauvin,Marseille,Ligue_1,36,2609,5,5,4,7.032393454,4.596997539,7.032393454,0.242589272,0.158577914,0.242589272,F M S,70,54,2,0,4.836701733,13.83192071
2134,Ricky van Wolfswinkel,Saint-Etienne,Ligue_1,28,1612,5,5,4,5.454161981,1.944398432,5.454161981,0.304512766,0.108558225,0.304512766,F S,31,12,2,0,0.549875582,6.250700952
2135,Giovanni Sio,SC Bastia,Ligue_1,13,811,5,5,0,2.510235639,0.540733477,2.510235639,0.278571156,0.060007414,0.278571156,F M S,20,8,2,1,0.227689499,2.574867327
2136,Javier Pastore,Paris Saint Germain,Ligue_1,34,2764,5,5,12,5.048610613,9.311668977,5.048610613,0.16439036,0.303201957,0.16439036,F M S,43,53,4,0,18.12334082,28.00018176
2137,Ryad Boudebouz,SC Bastia,Ligue_1,34,2831,5,1,3,5.019435889,3.058013394,1.979055348,0.159572317,0.097216957,0.062915924,F M S,37,50,3,0,5.476348124,8.125070995
2138,Julien Féret,Caen,Ligue_1,37,2923,5,3,5,3.011298914,4.641437151,1.491108631,0.092718749,0.142911168,0.045911658,M S,34,64,3,0,7.985824158,12.03418302
2139,Clarck N&#039;Sikulu,Evian Thonon Gaillard,Ligue_1,28,1805,5,5,1,5.902344253,1.268469345,5.902344253,0.294299713,0.063247779,0.294299713,F M S,39,11,2,0,1.412025574,7.841846493
2140,Yeni N&#039;Gbakoto,Metz,Ligue_1,30,1880,5,1,1,5.668631273,1.184460934,2.628381941,0.271370646,0.056702917,0.125826795,F M S,53,24,2,1,1.916143176,3.823323278
2141,Alexy Bosetti,Nice,Ligue_1,27,1219,5,5,1,3.86645367,1.206341795,3.86645367,0.285464176,0.089065432,0.285464176,F M S,31,14,3,0,2.003444988,6.385303371
2142,Idrissa Gueye,Lille,Ligue_1,32,2734,4,4,2,1.981405779,1.328392483,1.981405779,0.065225501,0.043729087,0.065225501,M S,35,30,4,0,7.012296844,8.734489501
2143,Jordan Amavi,Nice,Ligue_1,36,3235,4,4,0,1.370483251,3.365265253,1.370483251,0.038127818,0.093624072,0.038127818,D M,17,32,11,0,3.772239828,6.229183486
2144,Yohan Mollo,Saint-Etienne,Ligue_1,23,1146,4,4,1,1.929027633,2.02620274,1.929027633,0.151494317,0.15912587,0.151494317,F M S,27,34,4,0,1.67879163,3.967085586
2145,Óscar Trejo,Toulouse,Ligue_1,31,2135,4,4,3,2.499576639,2.599514708,2.499576639,0.10536857,0.109581416,0.10536857,M S,31,27,4,0,2.874599818,6.511662852
2146,Diego,Reims,Ligue_1,31,2376,4,4,8,3.609587879,7.782880219,3.609587879,0.136726814,0.294806069,0.136726814,F M S,55,57,3,0,5.13273651,10.12106032
2147,Adrien Rabiot,Paris Saint Germain,Ligue_1,20,1120,4,4,1,2.186171717,1.599850794,2.186171717,0.175674513,0.128559439,0.175674513,M S,17,11,1,0,6.82727769,8.842160448
2148,Blaise Matuidi,Paris Saint Germain,Ligue_1,34,2190,4,4,2,2.889950097,2.658777892,2.889950097,0.118765072,0.109264845,0.118765072,M S,24,21,2,0,10.92768102,15.03256764
2149,Valère Germain,Monaco,Ligue_1,29,819,4,4,1,3.273600033,1.367001444,3.273600033,0.359736267,0.150219939,0.359736267,F M S,22,9,0,0,1.835297344,5.625417214
2150,Francois Kamano,SC Bastia,Ligue_1,24,1501,4,4,3,3.755243905,2.081722606,3.755243905,0.225164525,0.124820143,0.225164525,F M S,35,15,3,1,1.167401511,5.955294147
2151,Kévin Berigaud,Montpellier,Ligue_1,33,2185,4,4,4,5.687991427,1.41713844,5.687991427,0.234287976,0.058371835,0.234287976,F M S,48,22,3,0,1.131896621,7.478186917
2152,Junior Tallo,SC Bastia,Ligue_1,16,953,4,3,0,4.194199152,0.186369892,3.434103992,0.396094359,0.017600514,0.324312024,F S,26,5,4,0,0.476881027,2.82500542
2153,Yacine Bammou,Nantes,Ligue_1,37,2295,4,4,3,7.141568224,1.715507853,7.141568224,0.280061499,0.067274818,0.280061499,F M S,70,23,3,0,2.196787941,9.996482639
2154,João Moutinho,Monaco,Ligue_1,37,3165,4,3,6,4.560934616,6.483137186,3.800839497,0.129694823,0.184354612,0.108080744,M S,47,69,6,0,10.23352649,16.98817488
2155,Gilles Sunu,"Evian Thonon Gaillard,Lorient",Ligue_1,27,1588,4,4,2,2.147410208,1.307204166,2.147410208,0.121704609,0.074085878,0.121704609,M S,35,19,3,0,1.343404846,3.556962501
2156,Lenny Nangis,Caen,Ligue_1,34,2258,4,4,2,2.544443432,2.26297177,2.544443432,0.101417143,0.090198166,0.101417143,M S,44,19,3,1,2.886267988,7.075043276
2157,Nicolas Benezet,"Caen,Evian Thonon Gaillard",Ligue_1,23,1115,4,4,1,2.010603473,0.980090687,2.010603473,0.162290863,0.079110459,0.162290863,F M S,24,14,0,0,2.086629799,4.244337529
2158,Mexer,Rennes,Ligue_1,35,3150,4,4,0,1.062988235,0.367253151,1.062988235,0.030371092,0.010492947,0.030371092,D,16,5,3,0,4.76653134,4.979522756
2159,Adamo Coulibaly,Lens,Ligue_1,33,2467,4,3,1,7.3853604,1.847800634,5.865170072,0.269429443,0.067410643,0.213970534,F M S,58,22,4,0,2.810773194,8.666877476
2160,Cédric Barbosa,Evian Thonon Gaillard,Ligue_1,29,1734,4,4,2,2.058014856,2.130365707,2.058014856,0.10681738,0.110572615,0.10681738,F M S,20,23,2,0,2.779594482,5.261134036
2161,Juan Manuel Falcón,Metz,Ligue_1,21,1250,4,4,0,3.46535298,0.201730595,3.46535298,0.249505415,0.014524603,0.249505415,F S,24,13,1,0,1.835649933,5.157664911
2162,Lucas Ocampos,"Marseille,Monaco",Ligue_1,28,1008,3,3,1,2.809889074,2.029924527,2.809889074,0.250882953,0.181243261,0.250882953,F M S,28,13,3,0,1.416765062,5.519432962
2163,Serge Gakpe,Nantes,Ligue_1,33,2225,3,3,2,4.501950753,3.17291676,3.741855585,0.182101379,0.1283427,0.151355956,F M S,52,31,5,0,2.933697614,9.069449099
2164,Abdoulaye Doucouré,Rennes,Ligue_1,35,2753,3,3,5,6.845866682,3.646621234,6.845866682,0.223802398,0.119213916,0.223802398,M S,54,44,5,0,5.382767953,13.72692852
2165,Sofiane Boufal,Lille,Ligue_1,14,1013,3,1,6,2.983828053,2.339689625,1.463637765,0.265098248,0.207869759,0.130036919,F M S,20,28,1,0,2.113164183,4.961355258
2166,Adrien Regattin,Toulouse,Ligue_1,34,1700,3,2,5,1.92359001,3.647846598,1.163494891,0.101837118,0.19312129,0.061596788,F M S,36,50,3,0,1.476026742,3.826382009
2167,Yoann Gourcuff,Lyon,Ligue_1,17,773,3,3,4,2.140963539,2.171343993,2.140963539,0.249271305,0.252808486,0.249271305,M S,19,21,0,0,1.780217605,4.64760479
2168,Nicolas de Preville,Reims,Ligue_1,25,1266,3,3,3,3.542873611,2.525057212,3.542873611,0.251863053,0.179506437,0.251863053,F M S,34,32,2,0,0.704537346,4.799101296
2169,Maxwell,Paris Saint Germain,Ligue_1,26,2160,3,3,3,0.859913525,2.836145354,0.859913525,0.03582973,0.118172723,0.03582973,D S,5,22,1,0,13.49730236,15.16972828
2170,Alassane Pléa,Nice,Ligue_1,33,2464,3,3,6,5.482986214,5.802988451,5.482986214,0.200271412,0.211959805,0.200271412,F M S,60,35,7,0,6.524925381,14.92449498
2171,Hilton,Montpellier,Ligue_1,37,3330,3,3,0,2.038274401,0.220535511,2.038274401,0.055088497,0.005960419,0.055088497,D,25,5,3,1,2.413824004,2.489644552
2172,Rony Lopes,Lille,Ligue_1,23,1448,3,3,3,3.442152349,2.074794194,3.442152349,0.213945933,0.128958203,0.213945933,M S,36,29,4,1,1.711372765,6.67430532
2173,Romain Alessandrini,Marseille,Ligue_1,25,1226,3,3,4,3.812730545,3.495953325,3.812730545,0.279890497,0.256636052,0.279890497,F M S,44,24,1,0,2.05651322,7.86901252
2174,Alejandro Bedoya,Nantes,Ligue_1,28,1883,3,3,1,2.54847436,1.672328061,2.54847436,0.121807059,0.079930709,0.121807059,M S,36,26,3,0,3.993854553,7.124459478
2175,Johan Audel,Nantes,Ligue_1,24,1265,3,3,1,2.919964738,1.309141863,2.919964738,0.207744527,0.093140528,0.207744527,F M S,30,18,0,0,2.03932078,4.814793024
2176,Tongo Doumbia,Toulouse,Ligue_1,24,2012,3,3,1,1.859620483,0.861189573,1.859620483,0.083183819,0.038522396,0.083183819,M S,27,8,4,0,2.445975134,4.673234576
2177,Prince Oniangué,Reims,Ligue_1,32,2654,3,3,1,5.115245326,0.64169238,5.115245326,0.173463481,0.02176048,0.173463481,M S,56,17,6,1,4.205291598,7.005197386
2178,Romain Hamouma,Saint-Etienne,Ligue_1,26,1984,3,3,8,2.330369558,7.300439641,2.330369558,0.105712329,0.331169137,0.105712329,F M S,25,40,5,0,2.278948989,9.339061034
2179,Steed Malbranque,Lyon,Ligue_1,27,1176,3,3,1,2.386231521,2.42751511,2.386231521,0.182619759,0.185779218,0.182619759,M S,21,21,2,0,3.034262817,6.119733801
2180,Souleymane Camara,Montpellier,Ligue_1,36,1282,3,3,2,7.102844049,1.885920022,7.102844049,0.498639598,0.132396881,0.498639598,F M S,53,17,0,0,2.882402435,11.09671592
2181,Christopher Maboulou,SC Bastia,Ligue_1,20,1146,3,3,0,2.108040553,0.623934075,2.108040553,0.165552923,0.049000058,0.165552923,F M S,14,10,1,0,0.535160102,2.308702284
2182,Valentin Lavigne,Lorient,Ligue_1,15,454,3,3,1,1.531878501,0.350651547,1.531878501,0.303676355,0.069512421,0.303676355,F M S,8,5,1,0,0.448295143,2.290196024
2183,Mouhamadou Habib Habibou,Rennes,Ligue_1,26,1001,3,3,1,4.14503349,1.860074748,4.14503349,0.372680334,0.167239488,0.372680334,F M S,19,9,2,0,1.547420099,6.99467456
2184,Bangaly-Fodé Koita,Caen,Ligue_1,29,1853,3,2,2,4.471452601,2.270260625,3.711357467,0.217177946,0.110266301,0.180260212,F M S,61,20,1,0,1.428842636,6.307460323
2185,Florent Malouda,Metz,Ligue_1,28,2348,3,2,5,4.717490319,4.319164237,3.197365675,0.180823735,0.165555699,0.122556606,F M,54,42,5,0,2.969391144,7.868409284
2186,Alharbi El Jadeyaoui,Lens,Ligue_1,25,1329,3,3,0,2.673869068,1.5462768,1.913773889,0.181074655,0.104714005,0.129600941,F M S,20,19,5,0,0.873697955,2.617842117
2187,Dario Cvitanich,Nice,Ligue_1,9,484,3,3,0,2.938852906,0.511021649,2.938852906,0.546480912,0.095024687,0.546480912,F S,11,5,0,0,0.204393215,2.901668165
2188,Gaëtan Bussmann,Metz,Ligue_1,31,2678,2,2,4,1.271047323,1.215102589,1.271047323,0.042716303,0.040836159,0.042716303,D,19,15,2,0,3.420096805,5.023640789
2189,Falcao,Monaco,Ligue_1,3,127,2,1,0,1.252246216,0,0.492151096,0.887418578,0,0.348768494,F S,4,0,0,0,0.148074225,0.640225306
2190,N&#039;Golo Kanté,Caen,Ligue_1,37,3185,2,2,5,1.594402401,2.495329577,1.594402401,0.045053757,0.070511668,0.045053757,M S,35,45,4,1,5.657305546,8.968394459
2191,Giannelli Imbula,Marseille,Ligue_1,37,3182,2,2,2,1.646502964,2.507059117,1.646502964,0.046569851,0.070909906,0.046569851,M,47,32,4,1,12.77779982,15.71685359
2192,Mario Lemina,Marseille,Ligue_1,21,1215,2,2,0,1.491213759,0.936549295,1.491213759,0.110460278,0.069374022,0.110460278,D M S,9,11,2,1,4.169272315,5.592281725
2193,Jean-Christophe Bahebeck,Paris Saint Germain,Ligue_1,15,542,2,2,3,1.137460234,0.975225724,1.137460234,0.188877161,0.161937851,0.188877161,F S,16,7,2,0,0.599409081,2.009122493
2194,David Luiz,Paris Saint Germain,Ligue_1,28,2286,2,2,0,4.359105699,0.038491126,4.359105699,0.171618335,0.001515399,0.171618335,D M S,28,2,5,0,8.446638156,8.902856085
2195,Georges-Kévin Nkoudou,Nantes,Ligue_1,28,1600,2,2,1,2.791253898,0.976623769,2.791253898,0.157008032,0.054935087,0.157008032,F M S,27,15,2,0,1.484914737,4.858415484
2196,Jérémy Pied,"Guingamp,Nice",Ligue_1,30,2144,2,2,7,0.87510296,4.704547182,0.87510296,0.036734732,0.197485656,0.036734732,F M S,23,51,6,0,3.132246595,6.239252511
2197,Gianni Bruno,"Evian Thonon Gaillard,Lorient",Ligue_1,29,1250,2,2,1,4.105730034,1.283010214,4.105730034,0.295612562,0.092376735,0.295612562,F M S,35,10,0,0,0.89343792,5.365243135
2198,Jean-Daniel Akpa-Akpro,Toulouse,Ligue_1,32,2413,2,2,3,1.440267524,2.010386647,1.440267524,0.053719054,0.074983339,0.053719054,D M S,21,21,5,0,3.614288079,6.329951907
2199,Pedro Henrique,Rennes,Ligue_1,34,1799,2,2,4,2.166903737,3.228645316,2.166903737,0.108405412,0.161522,0.108405412,F M S,39,20,7,0,2.243613628,5.742213327
2200,Thomas Touré,Bordeaux,Ligue_1,23,1510,2,2,3,3.367806945,2.6854559,3.367806945,0.200730215,0.160060285,0.200730215,F M S,45,28,4,0,1.484695151,6.182419587
2201,Mathieu Bodmer,Nice,Ligue_1,22,1852,2,2,0,0.999618888,0.723257961,0.999618888,0.048577592,0.035147525,0.048577592,D M S,8,5,5,0,3.48328253,4.328861666
2202,Francois Modesto,SC Bastia,Ligue_1,29,2300,2,2,0,2.177084979,0.295494221,2.177084979,0.085190282,0.011562817,0.085190282,D M S,7,5,3,0,2.173325481,2.433055291
2203,Bryan Dabo,Montpellier,Ligue_1,21,1825,2,2,2,1.539875634,1.061840848,1.539875634,0.075939072,0.052364754,0.075939072,D M S,18,7,5,0,2.091153217,4.089679526
2204,Djibril Sidibe,Lille,Ligue_1,25,2095,2,2,2,1.822353814,2.302322499,1.822353814,0.078287276,0.098906456,0.078287276,D S,21,34,6,1,4.599360033,7.71180461
2205,Yassine Benzia,Lyon,Ligue_1,10,320,2,2,0,1.939578526,0.230385184,1.939578526,0.54550646,0.064795833,0.54550646,F S,10,5,0,0,0.795612896,1.355207281
2206,Nicolas N&#039;Koulou,Marseille,Ligue_1,24,2111,2,2,0,1.505015702,0.043038056,1.505015702,0.064164573,0.001834877,0.064164573,D S,12,2,5,0,6.035786528,6.163050111
